graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,modularity_regime,mu_t_input,mu_w_input,n,mean_auc,sd_auc,median_auc,min_auc,max_auc,se_auc,ci95_lower_mean,ci95_upper_mean
null,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_raw,mu_0p125,0.125,0.125,40,0.21447192924726083,0.010297065267292708,0.21282222006883195,0.1965902688567307,0.2411249331993531,0.0016281089730027735,0.21117876801073773,0.21776509048378392
null,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_raw,mu_0p150,0.15,0.15,40,0.2084717715520083,0.012280908686682156,0.2076205507434934,0.1842560900581533,0.2379457643105457,0.0019417821593231384,0.204544146409656,0.2123993966943606
null,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_raw,mu_0p175,0.175,0.175,40,0.20777660518096824,0.007754498724297609,0.20761011288359077,0.1903375295608291,0.2290440904856792,0.0012260939040825262,0.2052965961740681,0.2102566141878684
null,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_raw,mu_0p225,0.225,0.225,40,0.21253604298619458,0.010981705208053675,0.2105915931123222,0.1891722787324429,0.235880273316653,0.0017363600524991439,0.20902392327409,0.21604816269829916
null,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_raw,mu_0p300,0.3,0.3,40,0.21815998988125118,0.011352280071027884,0.21889829658463905,0.1961570066015795,0.2480004983107652,0.0017949530830293089,0.21452935457831582,0.22179062518418655
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p075,0.075,0.075,40,0.3254733333333334,0.00519671944635413,0.3246444444444445,0.3200222222222223,0.3510222222222223,0.0008216734905684126,0.32381134182472576,0.327135324841941
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p100,0.1,0.1,40,0.3244883333333334,0.0036146600575204853,0.3238444444444445,0.3200444444444445,0.3348,0.000571527937449999,0.3233323089637059,0.32564435770296085
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p125,0.125,0.125,40,0.32426722222222226,0.003383944316765279,0.32356666666666667,0.3202444444444445,0.3325555555555556,0.0005350485758080296,0.3231849843261568,0.32534946011828775
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p150,0.15,0.15,40,0.3238711111111111,0.0029840865262803625,0.32308888888888887,0.3203333333333333,0.333688888888889,0.00047182550790329255,0.3229167539404334,0.3248254682817888
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p175,0.175,0.175,40,0.3234005555555556,0.002487578447750583,0.32266666666666666,0.3201555555555556,0.3315777777777778,0.0003933206876619001,0.32260498937195925,0.3241961217391519
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p225,0.225,0.225,40,0.3240294444444445,0.0034335380589715146,0.32341111111111115,0.32,0.3370222222222223,0.000542890034961176,0.3229313457001501,0.3251275431887389
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,mu_0p300,0.3,0.3,40,0.3242083333333334,0.003126651004198845,0.3232777777777778,0.3201111111111112,0.3349333333333334,0.0004943669310860519,0.3232083818306592,0.32520828483600756
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p075,0.075,0.075,40,0.0056183333333332825,0.0002874559024496099,0.0055666666666666,0.0052888888888888,0.0065555555555555,4.545076892999711e-05,0.005526400475709888,0.005710266190956677
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p100,0.1,0.1,40,0.005562777777777727,0.00021382348132262466,0.0055222222222222,0.0052888888888888,0.0062,3.380846091029833e-05,0.005494393710874049,0.0056311618446814055
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p125,0.125,0.125,40,0.005537777777777735,0.00021663634823304917,0.0054777777777776995,0.0052888888888888,0.0062444444444444,3.4253214219891445e-05,0.005468494112393087,0.0056070614431623835
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p150,0.15,0.15,40,0.00553333333333329,0.0002187767077712968,0.0054666666666666,0.0052888888888888,0.0062888888888888,3.4591634777517884e-05,0.005463365147759577,0.005603301518907004
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p175,0.175,0.175,40,0.0055161111111110646,0.00022743111692804087,0.0054555555555555,0.0052888888888888,0.0063333333333333,3.59600170144343e-05,0.005443375111211601,0.005588847111010528
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p225,0.225,0.225,40,0.005541666666666605,0.00023305165469808976,0.00549999999999995,0.0052888888888888,0.0062666666666666,3.6848702065852215e-05,0.005467133131582866,0.005616200201750345
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,mu_0p300,0.3,0.3,40,0.005537777777777725,0.00020639966822954653,0.0054666666666666,0.0052888888888888,0.0061111111111111,3.2634652995423006e-05,0.005471767961485332,0.005603787594070118
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p075,0.075,0.075,40,0.4745266666666666,0.005196719446354133,0.47535555555555553,0.4489777777777777,0.4799777777777778,0.0008216734905684131,0.47286467515805897,0.4761886581752742
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p100,0.1,0.1,40,0.4755116666666666,0.003614660057520498,0.4761555555555555,0.4651999999999999,0.4799555555555556,0.0005715279374500009,0.47435564229703914,0.4766676910362941
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p125,0.125,0.125,40,0.4757327777777777,0.003383944316765272,0.47643333333333326,0.4674444444444444,0.4797555555555555,0.0005350485758080284,0.47465053988171224,0.4768150156738432
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p150,0.15,0.15,40,0.4761288888888888,0.0029840865262803487,0.47691111111111106,0.4663111111111111,0.4796666666666667,0.0004718255079032904,0.4751745317182111,0.47708324605956653
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p175,0.175,0.175,40,0.4765994444444444,0.002487578447750577,0.4773333333333333,0.4684222222222222,0.4798444444444444,0.00039332068766189917,0.4758038782608481,0.47739501062804074
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p225,0.225,0.225,40,0.47597055555555545,0.0034335380589715233,0.47658888888888884,0.4629777777777777,0.48,0.0005428900349611774,0.47487245681126106,0.47706865429984985
null,node_removal,out_degree,out_degree,node,gscc_ratio,auc_raw,mu_0p300,0.3,0.3,40,0.47579166666666667,0.0031266510041988286,0.47672222222222216,0.4650666666666666,0.4798888888888888,0.0004943669310860493,0.4747917151639925,0.47679161816934085
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p075,0.075,0.075,40,0.4718665249813572,0.001315501534765992,0.4716186428038778,0.4703339299030574,0.4781486950037286,0.00020799905576538566,0.4714458071798844,0.4722872427828301
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p100,0.1,0.1,40,0.47168148023862794,0.0010826716412381395,0.4715603281133483,0.470351081282625,0.4742451901565996,0.00017118541721926014,0.4713352250495758,0.47202773542768006
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p125,0.125,0.125,40,0.47156979865771814,0.0010190908095804312,0.4713073079791201,0.4704144668158091,0.4743645041014169,0.00016113240504095526,0.4712438776051181,0.4718957197103182
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p150,0.15,0.15,40,0.47143197986577184,0.0008246736161339565,0.47125555555555565,0.4704028337061895,0.4739573452647279,0.0001303923476615342,0.47116823644811456,0.4716957232834291
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p175,0.175,0.175,40,0.47133259507829983,0.0007422320784373335,0.47101894108873976,0.4703607755406414,0.4734386278896347,0.00011735719601513618,0.47109521774351903,0.47156997241308063
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p225,0.225,0.225,40,0.4715035682326622,0.0010157573959693668,0.4713044742729307,0.4703296047725578,0.4750463832960478,0.00016060534607123677,0.47117871325745453,0.4718284232078699
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,mu_0p300,0.3,0.3,40,0.471555648769575,0.0008321849392925177,0.4713699478001492,0.4703521252796421,0.4738905294556302,0.00013157999213266538,0.47128950311422974,0.4718217944249203
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p075,0.075,0.075,40,0.006416413124533877,5.15898832119433e-05,0.00640969425801635,0.0063537658463832,0.006600596569724,8.157076758591201e-06,0.006399913879440232,0.006432912369627523
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p100,0.1,0.1,40,0.006407721849366101,4.1098061218881525e-05,0.00639992542878445,0.0063537658463832,0.006517375093214,6.498174043435073e-06,0.0063945780517316265,0.006420865647000575
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p125,0.125,0.125,40,0.00640093586875462,3.757267623876225e-05,0.006390753169276651,0.0063537658463832,0.0065131991051454,5.940761735128857e-06,0.0063889195439348736,0.006412952193574367
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p150,0.15,0.15,40,0.006400958240119263,4.096992880780261e-05,0.006387919463087199,0.0063537658463832,0.0065209545115585,6.477914530380155e-06,0.006387855421217889,0.006414061059020637
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p175,0.175,0.175,40,0.006395995525727021,4.053452602544781e-05,0.0063853840417598,0.0063537658463832,0.0065446681580909,6.409071305789368e-06,0.006383031955390932,0.006408959096063109
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p225,0.225,0.225,40,0.006401323639075268,4.1197398249757674e-05,0.00639440715883665,0.0063537658463832,0.0065209545115585,6.513880607113429e-06,0.006388148071917056,0.00641449920623348
null,node_removal,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,mu_0p300,0.3,0.3,40,0.00640101043997013,3.797843449326366e-05,0.0063883668903803,0.0063537658463832,0.0064857568978374,6.004917748310794e-06,0.006388864347365054,0.006413156532575206
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p075,0.075,0.075,40,0.32813347501864276,0.0013155015347659745,0.32838135719612227,0.3218513049962714,0.3296660700969425,0.00020799905576538287,0.3277127572171699,0.3285541928201156
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p100,0.1,0.1,40,0.32831851976137205,0.0010826716412381207,0.3284396718866517,0.3257548098434004,0.329648918717375,0.00017118541721925716,0.32797226457232,0.3286647749504241
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p125,0.125,0.125,40,0.32843020134228185,0.0010190908095804284,0.3286926920208799,0.3256354958985831,0.3295855331841908,0.0001611324050409548,0.3281042802896818,0.3287561223948819
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p150,0.15,0.15,40,0.32856802013422814,0.0008246736161339401,0.3287444444444444,0.3260426547352721,0.3295971662938105,0.00013039234766153162,0.32830427671657086,0.3288317635518854
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p175,0.175,0.175,40,0.32866740492170016,0.0007422320784373396,0.32898105891126017,0.3265613721103653,0.3296392244593586,0.00011735719601513717,0.32843002758691936,0.32890478225648095
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p225,0.225,0.225,40,0.3284964317673377,0.0010157573959693697,0.3286955257270693,0.3249536167039522,0.3296703952274421,0.0001606053460712372,0.32817157679213005,0.3288212867425454
null,node_removal,out_degree,out_degree,node,reachability,auc_raw,mu_0p300,0.3,0.3,40,0.32844435123042504,0.000832184939292506,0.32863005219985075,0.3261094705443699,0.3296478747203579,0.00013157999213266354,0.32817820557507976,0.3287104968857703
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p075,0.075,0.075,40,6.188887313969671,1.843871474932358,6.066111097500659,2.6820432729900503,10.342758984511075,0.29154167867001574,5.599188607711556,6.778586020227786
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p100,0.1,0.1,40,6.286339283474505,2.408205693581636,6.577440598083509,1.9311237454867405,11.382470547506864,0.3807707532951752,5.516157738168797,7.056520828780213
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p125,0.125,0.125,40,6.321592163729399,1.9758942822695549,6.0774910552995145,2.020041819345136,10.117157922866893,0.31241631738377235,5.68967051528592,6.9535138121728775
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p150,0.15,0.15,40,5.8680449017228975,1.9661069649881189,6.406007474099239,1.0733929530333444,8.904986085535839,0.3108688066441691,5.239253389201073,6.496836414244722
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p175,0.175,0.175,40,6.070291218208544,2.0609356610960194,6.238803301839388,2.45440727552076,10.496429600958187,0.3258625400064146,5.411172017357453,6.729410419059635
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p225,0.225,0.225,40,6.362180610747463,2.0718304959318803,6.262669065322402,1.9450579847693727,10.771109789374158,0.32758516464704796,5.6995770726771315,7.024784148817794
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,mu_0p300,0.3,0.3,40,6.434765426189618,1.811222270227586,6.343747635918392,3.833867912187454,9.923385720155045,0.28637938613700753,5.8555084421645915,7.014022410214645
null,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,0.075,0.075,40,0.15961276145365658,0.03873273133739934,0.15563564456603518,0.0923494646846104,0.2399179885531352,0.006124182551278082,0.14722543301453883,0.17200008989277432
