graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,mean_difference_group2_minus_group1,ci95_lower,ci95_upper,p_value_tukey_adjusted,reject_tukey_0p05
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p100,mu_0p300,0.1,0.3,0.002359691563911616,0.0016662629477043013,0.0030531201801189305,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p150,0.125,0.15,0.0009185752502306709,0.00022514663402335635,0.0016120038664379855,0.002016724516208601,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p175,0.125,0.175,0.0009188679799737379,0.00022543936376642336,0.0016122965961810525,0.0020070974830644905,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p225,0.125,0.225,0.0012645405719649908,0.0005711119557576762,0.0019579691881723054,2.762792248756085e-06,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p125,mu_0p300,0.125,0.3,0.001256356726825135,0.0005629281106178204,0.0019497853430324496,3.2940296070815833e-06,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p175,0.15,0.175,2.9272974306701616e-07,-0.0006931358864642475,0.0006937213459503815,1.0,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p225,0.15,0.225,0.0003459653217343199,-0.0003474632944729946,0.0010393939379416345,0.7553653980675145,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,0.0003377814765944641,-0.0003556471396128504,0.0010312100928017787,0.7756243203429664,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,0.0003456725919912529,-0.0003477560242160616,0.0010391012081985675,0.7561025335979015,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,0.00033748874685139707,-0.00035593986935591744,0.0010309173630587117,0.7763351416617815,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_abs_marginal_delta,mu_0p225,mu_0p300,0.225,0.3,-8.183845139855817e-06,-0.0007016124613471703,0.0006852447710674587,0.9999999998382221,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p100,0.075,0.1,0.09224712145579683,0.046446333341763936,0.13804790956982974,1.4342363297004113e-07,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p125,0.075,0.125,0.1510728392488917,0.1052720511348588,0.1968736273629246,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p150,0.075,0.15,0.21340884116725956,0.16760805305322665,0.25920962928129243,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p175,0.075,0.175,0.2327262857704303,0.1869254976563974,0.2785270738844632,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p225,0.075,0.225,0.24154463860586517,0.19574385049183227,0.28734542671989804,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p075,mu_0p300,0.075,0.3,0.27300367656366753,0.22720288844963463,0.3188044646777004,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p125,0.1,0.125,0.05882571779309487,0.013024929679061971,0.10462650590712777,0.0031628370520144777,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p150,0.1,0.15,0.12116171971146272,0.07536093159742982,0.16696250782549563,1.79045667181299e-12,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p175,0.1,0.175,0.14047916431463348,0.09467837620060057,0.18627995242866638,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p225,0.1,0.225,0.14929751715006834,0.10349672903603543,0.19509830526410124,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p100,mu_0p300,0.1,0.3,0.1807565551078707,0.1349557669938378,0.2265573432219036,0.0,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p150,0.125,0.15,0.062336001918367856,0.01653521380433496,0.10813679003240076,0.0013287259802515772,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p175,0.125,0.175,0.08165344652153861,0.03585265840750571,0.1274542346355715,5.056037179373973e-06,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p225,0.125,0.225,0.09047179935697347,0.044671011242940574,0.13627258747100637,2.665534529766589e-07,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p125,mu_0p300,0.125,0.3,0.12193083731477583,0.07613004920074293,0.16773162542880873,1.2640999358382032e-12,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p150,mu_0p175,0.15,0.175,0.019317444603170753,-0.026483343510862144,0.06511823271720366,0.8724709286695251,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p150,mu_0p225,0.15,0.225,0.028135797438605614,-0.017664990675427282,0.07393658555263852,0.532465565311504,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p150,mu_0p300,0.15,0.3,0.059594835396407975,0.013794047282375078,0.10539562351044088,0.0026264518879715038,True
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p175,mu_0p225,0.175,0.225,0.008818352835434862,-0.036982435278598035,0.05461914094946776,0.9975315924749404,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p175,mu_0p300,0.175,0.3,0.04027739079323722,-0.005523397320795674,0.08607817890727013,0.12631366585507964,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,weighted_efficiency,auc_raw,mu_0p225,mu_0p300,0.225,0.3,0.03145903795780236,-0.014341750156230536,0.07725982607183526,0.3917601709750037,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,0.00028022208786877834,-0.012488075277895066,0.013048519453632623,0.9999999933236372,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,-0.0025040610599245394,-0.015272358425688384,0.010264236305839305,0.9972648218482522,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,-0.006311211686923619,-0.019079509052687463,0.006457085678840225,0.7634042286402718,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,-0.002740045925758647,-0.015508343291522491,0.010028251440005197,0.9955014226226807,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,-0.011059565772332306,-0.02382786313809615,0.001708731593431538,0.13846932047326144,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,-0.009751907415179596,-0.02252020478094344,0.003016389950584248,0.2631246740355232,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,-0.0027842831477933178,-0.015552580513557162,0.009984014217970526,0.9950892378508285,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,-0.006591433774792398,-0.019359731140556242,0.006176863590971447,0.7243964031234325,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,-0.003020268013627425,-0.01578856537939127,0.009748029352136419,0.9923669893981317,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,-0.011339787860201084,-0.02410808522596493,0.0014285095055627597,0.11876478429548698,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,-0.010032129503048375,-0.02280042686881222,0.0027361678627154697,0.23173723901202292,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,-0.00380715062699908,-0.016575447992762924,0.008961146738764764,0.9744770902782451,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,-0.00023598486583410738,-0.013004282231597952,0.012532312499929737,0.9999999976166754,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,-0.008555504712407767,-0.02132380207817161,0.0042127926533560775,0.42315275822442155,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-0.007247846355255057,-0.0200161437210189,0.005520451010508787,0.6258984043036915,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,0.0035711657611649725,-0.009197131604598872,0.016339463126928817,0.9815654236696592,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,-0.004748354085408687,-0.01751665145117253,0.008019943280355157,0.9263326327269266,False
lfr,edge_weakening,spectral_gamma,spectral_gamma,edge,yuan_out_in_strength_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,-0.003440695728255977,-0.01620899309401982,0.009327601637507867,0.9847912995661225,False
