modularity_regime,mu_t_input,mu_w_input,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,n_pairs,mean_auc_lfr,mean_auc_null,mean_delta_auc_lfr_minus_null,sd_delta_auc,se_delta_auc,ci95_lower_delta_auc,ci95_upper_delta_auc,t_statistic,p_value_two_sided,cohen_dz,p_holm_across_mu,significant_holm_0p05,realised_qw
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,community_assortativity,auc_abs_delta,40,0.021930519788913284,0.014463330771728114,0.007467189017185171,0.009104315004051547,0.0014395185974223996,0.004555487820954831,0.010378890213415511,5.187282075101989,6.924596654306366e-06,0.8201813111543447,2.07737899629191e-05,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.024958561337589426,0.05571486935401186,-0.030756308016422446,0.014003178869077159,0.00221409698545123,-0.03523474188497541,-0.02627787414786948,-13.891129529790833,1.1004168460910644e-16,-2.1963804293281415,7.702917922637451e-16,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,gscc_ratio,auc_abs_delta,40,0.30771111111111116,0.32689777777777784,-0.019186666666666678,0.06980430907223589,0.011037030358131025,-0.04151116775622837,0.00313783442289502,-1.7383903137071453,0.09003243765021854,-0.27486364268446034,0.27009731295065564,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_delta,40,0.43037779642058177,0.4723451267710663,-0.041967330350484715,0.05414973727631406,0.008561825224643743,-0.05928525649131331,-0.02464940420965612,-4.901680336768491,1.707205333079433e-05,-0.7750237113124809,0.0001195043733155603,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,15,0.27462697039330575,4.49294305895196,-4.218316088558654,1.4408031846894844,0.3720137826309988,-5.016206297267242,-3.4204258798500664,-11.339139261791303,1.9285332407155056e-08,-2.9277531680829587,1.9285332407155056e-08,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,spectral_kappa,auc_abs_delta,15,0.2597878187164583,3.876167143064353,-3.6163793243478946,1.2239694965500978,0.316027565093627,-4.294191038975506,-2.938567609720283,-11.443240159371852,1.7168764728848674e-08,-2.9546319042599394,1.7168764728848674e-08,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.02399056673860748,0.017435279604334462,0.006555287134273012,0.008856683705293274,0.0014003646512213113,0.0037227822695072204,0.009387791999038803,4.6811286821299705,3.406673421621097e-05,0.7401514327936525,0.00010220020264863292,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.025472342277846026,0.08969881146905866,-0.06422646919121262,0.015740195878492923,0.0024887434896616284,-0.0692604280500518,-0.059192510332373445,-25.80678541521565,3.995338923356797e-26,-4.0804110499647805,2.796737246349758e-25,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,weighted_efficiency,auc_abs_delta,40,0.6654759083839304,0.8116842149979953,-0.14620830661406456,0.058959033244163676,0.00932224168465718,-0.16506432022400883,-0.1273522930041203,-15.683814211199708,1.9531514824742813e-18,-2.4798287653154087,1.3672060377319968e-17,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,out_strength,out_strength,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.044995631565906635,0.032942118691312874,0.012053512874593757,0.030943509947084495,0.004892598511643166,0.002157298289707758,0.021949727459479755,2.4636219068270977,0.018269915877789502,0.3895328259530378,0.09134957938894751,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,community_assortativity,auc_abs_delta,40,0.00885907941024859,0.014766115867712811,-0.005907036457464222,0.00293593201190585,0.0004642116106511537,-0.0068459930673039505,-0.004968079847624493,-12.724878744799964,1.8393696597331664e-15,-2.0119799891516186,1.2875587618132165e-14,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.012320806254724356,0.06312612657696755,-0.0508053203222432,0.007960244539498543,0.0012586251738366785,-0.05335113003309234,-0.04825951061139406,-40.36572712698323,1.9927576324410505e-33,-6.3823818565055905,1.3949303427087355e-32,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,gscc_ratio,auc_abs_delta,40,0.30001588888888897,0.3287031111111111,-0.028687222222222232,0.05468053886193044,0.008645752324452576,-0.04617490694577917,-0.011199537498665292,-3.31807124998097,0.0019708040109648207,-0.5246331294330895,0.011824824065788924,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,reachability,auc_abs_delta,40,0.42554170246085016,0.4727623042505593,-0.047220601789709174,0.050407117576788035,0.007970065091327883,-0.06334158008204004,-0.031099623497378312,-5.924744810564879,6.588472848664554e-07,-0.9367844078323927,4.611930994065188e-06,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,spectral_gamma,auc_abs_delta,15,0.20035661356644316,4.228352727307503,-4.027996113741059,0.6701120888301341,0.17302219734209162,-4.3990918193145125,-3.6569004081676053,-23.280227483049984,1.3599061579357444e-12,-6.010928889184853,1.3599061579357444e-12,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,spectral_kappa,auc_abs_delta,15,0.19181595550245048,3.6589107118024784,-3.4670947563000283,0.5329964504338237,0.13761909174119108,-3.762258352269753,-3.1719311603303035,-25.193414027323392,4.611253548282132e-13,-6.5049115307954555,4.611253548282132e-13,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.009667775182269555,0.017413240581004946,-0.00774546539873539,0.0038725392310914246,0.0006123022149303022,-0.00898396352919331,-0.006506967268277471,-12.649742577882149,2.2176068567209702e-15,-2.000099918045874,1.552324799704679e-14,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.010339616410604626,0.1015074806618784,-0.0911678642512738,0.008140705622975168,0.001287158576477074,-0.09377138821656142,-0.08856434028598617,-70.82877426089823,8.076485162420384e-43,-11.199012527117379,3.2305940649681536e-42,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,weighted_efficiency,auc_abs_delta,40,0.6107004054433174,0.7882501293674077,-0.17754972392409032,0.05210148350553442,0.00823796786755914,-0.1942125867293568,-0.16088686111882386,-21.552611855076005,2.862607848039057e-23,-3.4077671493793518,8.58782354411717e-23,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,random,random,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.03237255444186561,0.034607552845854296,-0.002234998403988687,0.00874360193523747,0.0013824848534603228,-0.005031337964171233,0.0005613411561938594,-1.6166530854891792,0.11401465498076788,-0.2556152968242356,0.5700732749038394,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,community_assortativity,auc_abs_delta,40,0.01901972114792477,0.017105935175431304,0.0019137859724934648,0.01252067464238596,0.0019796924855926914,-0.0020905200425798773,0.005918091987566806,0.9667087117929353,0.339646492296501,0.15285006815964755,1.0,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.02430931522277334,0.09621384710670837,-0.07190453188393504,0.01693503064625528,0.002677663454345997,-0.07732061743995496,-0.06648844632791513,-26.85346127693157,9.1870834870044e-27,-4.245905034711867,6.43095844090308e-26,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,gscc_ratio,auc_abs_delta,40,0.35082,0.33942666666666665,0.011393333333333337,0.06739519357114838,0.010656115751638304,-0.01016069524036616,0.03294736190703283,1.0691825801143056,0.29156053543841975,0.16905260938683286,0.37782235568547967,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,reachability,auc_abs_delta,40,0.44923193512304255,0.47580232289336327,-0.02657038777032066,0.053884767299523954,0.00851992979273281,-0.043803572401432,-0.009337203139209323,-3.1186158121847707,0.0034087208263784653,-0.4930964556759883,0.017043604131892327,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,spectral_gamma,auc_abs_delta,12,0.1534453799241002,2.738243967708374,-2.5847985877842734,0.7340431795275524,0.2119000136485206,-3.0511873732460417,-2.118409802322505,-12.198199251047193,9.82832941624877e-08,-3.5213168106103936,9.82832941624877e-08,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,spectral_kappa,auc_abs_delta,12,0.13291024135151133,2.4974749526973605,-2.364564711345849,0.7142677851474248,0.20619134901417177,-2.818388810663525,-1.910740612028173,-11.46781726125343,1.8516933587695736e-07,-3.310473691401052,1.8516933587695736e-07,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.019034853884632982,0.01935130496538389,-0.00031645108075090974,0.011660358763558552,0.0018436646013774898,-0.004045614729550352,0.0034127125680485323,-0.17164243459166814,0.8646061800144051,-0.027139051822307223,1.0,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.020846322118958253,0.1498125475236695,-0.1289662254047112,0.01596955177981824,0.0025250078418110698,-0.13407353583936407,-0.12385891497005833,-51.07557420978533,2.434788500913432e-37,-8.075757365193818,9.164776622556668e-37,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,weighted_efficiency,auc_abs_delta,40,0.6114875328153279,0.723343994814605,-0.11185646199927728,0.0494535168978829,0.007819287585146727,-0.12767246399890972,-0.09604045999964482,-14.305198623434224,4.204492583768855e-17,-2.2618505015578747,1.681797033507542e-16,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_betweenness,weighted_betweenness,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.048067841853476706,0.04889781898355105,-0.0008299771300743396,0.03245824758389098,0.005132099561137636,-0.011210628313112078,0.0095506740529634,-0.161722725794189,0.8723591494268275,-0.02557060814602502,1.0,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,community_assortativity,auc_abs_delta,40,0.03482057595173395,0.020462130344101253,0.014358445607632697,0.012452099716949754,0.0019688498378549603,0.010376070917687621,0.018340820297577772,7.292808893580255,8.520707336035506e-09,1.1530943322023057,2.556212200810652e-08,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.047023406359116934,0.0688386844557332,-0.021815278096616274,0.023855282639030456,0.0037718513683204294,-0.02944456761104624,-0.014185988582186311,-5.783705657079063,1.034416792680233e-06,-0.91448415961853,7.240917548761631e-06,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,gscc_ratio,auc_abs_delta,40,0.3459388888888889,0.33139222222222225,0.014546666666666657,0.05722207978296659,0.009047605228302395,-0.0037538422766977154,0.03284717561003103,1.6077919294226384,0.11594764127608964,0.2542142250306112,0.11594764127608964,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,reachability,auc_abs_delta,40,0.447639120059657,0.4734266480238628,-0.025787527964205813,0.04723932270895012,0.007469192744199889,-0.040895396307903384,-0.010679659620508245,-3.4525187456476876,0.001351036470118964,-0.5458911450337119,0.006755182350594821,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,spectral_gamma,auc_abs_delta,15,0.17978642273027054,4.545533133342571,-4.3657467106123,1.490409775583716,0.384822149324031,-5.191108133698062,-3.5403852875265382,-11.344842593600866,1.916246014293905e-08,-2.9292257620240476,1.916246014293905e-08,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,spectral_kappa,auc_abs_delta,15,0.16734347851084982,3.9551280377486213,-3.7877845592377715,1.3321837719492873,0.34396837085649123,-4.525523342115247,-3.0500457763602964,-11.012014127363157,2.7949679435770098e-08,-2.8432898215652207,2.7949679435770098e-08,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.023219180513454833,0.022139746830990282,0.0010794336824645552,0.014131239401784004,0.0022343451335376362,-0.0034399559313703447,0.005598823296299455,0.48310964419157976,0.6317190181901458,0.07638634176194635,0.6317190181901458,False,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.032205459996694885,0.10803750382996802,-0.07583204383327313,0.01889000035019811,0.0029867713054002173,-0.0818733590329325,-0.06979072863361377,-25.38930372612238,7.288755680528489e-26,-4.014401399017329,5.102128976369943e-25,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,weighted_efficiency,auc_abs_delta,40,0.6798551448473532,0.7819915694374606,-0.10213642459010738,0.04501496268635202,0.007117490543818208,-0.11653290808653598,-0.08773994109367879,-14.350061157273537,3.7926380422569995e-17,-2.268943890984805,2.6548466295799e-16,True,0.6904689276632284
mu_0p075,0.075,0.075,node_redistribution,weighted_slack,weighted_slack,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.035190131573710856,0.03336505168413644,0.0018250798895744144,0.018982250657770594,0.0030013573597392233,-0.004245738389755617,0.007895898168904446,0.6080848332345832,0.546656388393214,0.09614665418124682,0.8716266740101746,False,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,community_assortativity,auc_abs_delta,40,0.008818224411027236,0.012604041758053968,-0.0037858173470267293,0.007531493792429129,0.001190833728374773,-0.0061945059166839045,-0.0013771287773695542,-3.179131777022759,0.002891337656533458,-0.5026648698605236,0.014456688282667291,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_abs_delta,40,0.01115531245506439,0.05825995951226406,-0.047104647057199654,0.010998713604187043,0.001739049316055536,-0.05062220631828133,-0.04358708779611798,-27.08643545775983,6.670072359971126e-27,-4.282741487083329,4.6690506519797886e-26,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,40,0.2840966666666667,0.3254733333333334,-0.04137666666666668,0.0613902506352686,0.009706650906802377,-0.061010221319822436,-0.021743112013510923,-4.262712964949641,0.0001238714928515023,-0.6739940990385181,0.0008671004499605161,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,reachability,auc_abs_delta,40,0.4195261260253543,0.4718665249813572,-0.05234039895600299,0.0528039283952524,0.00834903415667187,-0.06922791453577995,-0.03545288337622603,-6.269036390775428,2.1910695248962717e-07,-0.991221686466587,1.5337486674273902e-06,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,15,0.41557622926265775,6.758689418603385,-6.343113189340728,2.0522424379883266,0.529886718980593,-7.4796071703142815,-5.206619208367174,-11.970696683139632,9.651466767456183e-09,-3.090820593086677,9.651466767456183e-09,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,spectral_kappa,auc_abs_delta,15,0.3693848376994622,5.629257759236528,-5.259872921537066,1.6779347821982253,0.43324089783172637,-6.18908223186773,-4.330663611206401,-12.140758058303247,8.051819449131296e-09,-3.134730251342798,8.051819449131296e-09,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,weighted_directed_community_assortativity,auc_abs_delta,40,0.00931575590576693,0.013113749802231317,-0.003797993896464387,0.007515413808616697,0.0011882912596954769,-0.006201539837809472,-0.0013944479551193018,-3.1961809577204985,0.002759589747284782,-0.5053605820227554,0.008278769241854346,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,40,0.011750011309871179,0.06427907435483446,-0.052529063044963284,0.011618771241871289,0.0018370890368388196,-0.05624492635907624,-0.048813199730850326,-28.593640260002278,8.909704152302831e-28,-4.521051490854819,6.236792906611982e-27,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,weighted_efficiency,auc_abs_delta,40,0.7706294325738806,1.0395209673118924,-0.26889153473801153,0.06752034526621992,0.01067590397211115,-0.2904855887655851,-0.24729748071043792,-25.186769704976882,9.788131261907583e-26,-3.982377958492706,3.915252504763033e-25,True,0.6904689276632284
mu_0p075,0.075,0.075,node_removal,out_degree,out_degree,node,yuan_out_in_strength_assortativity,auc_abs_delta,40,0.053421568877875546,0.03242239297891706,0.020999175898958493,0.02006652172222865,0.003172795667974358,0.014581590910214791,0.027416760887702195,6.6185087526815805,7.187776804635845e-08,1.0464781186116923,5.031443763245092e-07,True,0.6904689276632284
